Year,Round,Race Name,Circuit,Country,Driver Name,Lap,Stop Number,Duration (s),Grand Prix,Date,Latitude,Longitude,Weather
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Romain Grosjean,20,1,23.28,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Kimi Räikkönen,24,1,23.229,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Antonio Giovinazzi,25,1,23.659,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,George Russell,25,1,21.417,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Valtteri Bottas,26,1,21.937,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Lewis Hamilton,26,1,21.85,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Alexander Albon,26,1,21.279,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Lando Norris,26,1,23.637,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Sergio Pérez,26,1,22.383,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Charles Leclerc,26,1,22.756,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Carlos Sainz,26,1,23.827,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Sebastian Vettel,26,1,22.231,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Pierre Gasly,26,1,22.466,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Daniil Kvyat,26,1,22.769,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Esteban Ocon,26,1,21.683,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Nicholas Latifi,26,1,22.058,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Alexander Albon,51,2,21.842,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Lando Norris,51,2,21.921,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Charles Leclerc,51,2,21.972,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Daniil Kvyat,51,2,21.622,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Kimi Räikkönen,51,2,21.569,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Sebastian Vettel,51,2,22.738,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Nicholas Latifi,51,2,21.918,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Carlos Sainz,52,2,21.805,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Antonio Giovinazzi,55,2,22.8,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Valtteri Bottas,56,2,16.407,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Lewis Hamilton,56,2,16.365,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Sergio Pérez,56,2,16.546,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Lando Norris,56,3,18.163,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Alexander Albon,56,3,17.035,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Charles Leclerc,56,3,18.748,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Pierre Gasly,56,2,19.911,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Carlos Sainz,56,3,20.064,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Esteban Ocon,56,2,19.626,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Daniil Kvyat,56,3,19.656,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Sebastian Vettel,56,3,19.33,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Nicholas Latifi,56,3,19.488,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Antonio Giovinazzi,56,3,19.678,Austrian GP,2020-07-05,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Charles Leclerc,1,1,39.715,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Max Verstappen,24,1,20.937,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Pierre Gasly,24,1,21.95,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Lewis Hamilton,27,1,21.729,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Kevin Magnussen,31,1,21.977,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Carlos Sainz,32,1,25.983,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Nicholas Latifi,32,1,22.745,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Lance Stroll,33,1,22.118,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Valtteri Bottas,34,1,21.376,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,George Russell,34,1,21.697,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Alexander Albon,35,1,21.505,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Daniil Kvyat,36,1,22.197,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Daniel Ricciardo,37,1,21.603,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Romain Grosjean,37,1,22.444,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Sergio Pérez,38,1,22.761,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Lando Norris,39,1,22.406,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Antonio Giovinazzi,39,1,21.667,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Kimi Räikkönen,44,1,21.459,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Pierre Gasly,49,2,22.28,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Carlos Sainz,66,2,21.873,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Max Verstappen,68,2,21.091,Styrian GP,2020-07-12,47.2197,14.7647,dry
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Daniil Kvyat,1,1,23.568,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Charles Leclerc,2,1,22.266,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Valtteri Bottas,2,1,21.906,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Lewis Hamilton,3,1,22.32,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Lance Stroll,3,1,23.081,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Sebastian Vettel,3,1,28.286,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Sergio Pérez,3,1,23.263,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Carlos Sainz,3,1,27.131,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Alexander Albon,3,1,23.046,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Nicholas Latifi,3,1,21.596,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Pierre Gasly,3,1,22.74,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Kimi Räikkönen,3,1,22.299,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Max Verstappen,4,1,21.529,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Daniel Ricciardo,4,1,21.92,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Esteban Ocon,4,1,24.281,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Lando Norris,4,1,23.012,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,George Russell,4,1,21.184,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Antonio Giovinazzi,4,1,22.283,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Nicholas Latifi,4,2,36.335,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Daniil Kvyat,18,2,22.685,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,George Russell,19,2,21.367,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Charles Leclerc,20,2,22.564,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Antonio Giovinazzi,20,2,23.082,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Sebastian Vettel,29,2,21.88,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Esteban Ocon,31,2,21.86,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Valtteri Bottas,33,2,21.644,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Nicholas Latifi,31,3,28.367,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Kimi Räikkönen,33,2,27.128,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Alexander Albon,34,2,22.174,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Romain Grosjean,34,1,22.591,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Lance Stroll,35,2,22.534,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Kevin Magnussen,35,1,23.621,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Sergio Pérez,35,2,22.051,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Lando Norris,35,2,22.742,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Max Verstappen,36,2,21.268,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Lewis Hamilton,37,2,22.264,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Carlos Sainz,40,2,22.438,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Antonio Giovinazzi,40,3,21.831,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Nicholas Latifi,39,4,21.802,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Daniel Ricciardo,43,2,22.073,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Valtteri Bottas,49,3,21.572,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,George Russell,50,3,22.048,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Lance Stroll,52,3,22.057,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Nicholas Latifi,52,5,25.767,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Lewis Hamilton,66,3,22.426,Hungarian GP,2020-07-19,47.5789,19.2486,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Alexander Albon,6,1,28.834,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Daniel Ricciardo,12,1,29.559,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Lando Norris,12,1,30.289,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Esteban Ocon,12,1,30.768,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Sebastian Vettel,12,1,29.439,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Pierre Gasly,12,1,29.414,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Antonio Giovinazzi,12,1,28.355,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Kimi Räikkönen,12,1,36.59,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,George Russell,12,1,29.302,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Nicholas Latifi,12,1,31.371,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Lewis Hamilton,13,1,28.805,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Valtteri Bottas,13,1,30.571,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Max Verstappen,13,1,28.208,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Charles Leclerc,13,1,29.52,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Carlos Sainz,13,1,28.487,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Lance Stroll,13,1,28.716,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Alexander Albon,30,2,33.308,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Romain Grosjean,36,1,33.816,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Kimi Räikkönen,47,2,44.085,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Max Verstappen,50,2,28.273,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Valtteri Bottas,50,2,33.602,British GP,2020-08-02,52.0786,-1.01694,wet
2020,4,British Grand Prix,Silverstone Circuit,UK,Carlos Sainz,51,2,36.278,British GP,2020-08-02,52.0786,-1.01694,wet
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Alexander Albon,6,1,28.417,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Pierre Gasly,7,1,28.356,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Antonio Giovinazzi,7,1,27.892,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,George Russell,8,1,28.391,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Kevin Magnussen,9,1,28.934,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Nicholas Latifi,9,1,28.696,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Lando Norris,12,1,27.949,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Valtteri Bottas,13,1,28.408,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Lewis Hamilton,14,1,28.406,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Daniel Ricciardo,14,1,28.587,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Nico Hülkenberg,15,1,28.981,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Romain Grosjean,17,1,29.377,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Lance Stroll,18,1,28.235,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Charles Leclerc,18,1,29.419,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Daniil Kvyat,19,1,28.036,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Kevin Magnussen,20,2,29.389,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Carlos Sainz,22,1,35.864,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Esteban Ocon,22,1,28.093,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Sebastian Vettel,22,1,28.167,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Pierre Gasly,23,2,28.306,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,George Russell,24,2,28.331,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Max Verstappen,26,1,29.115,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Daniel Ricciardo,26,2,28.167,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Kimi Räikkönen,26,1,29.296,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Nicholas Latifi,26,2,28.086,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Lando Norris,29,2,28.874,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Nico Hülkenberg,30,2,28.386,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Alexander Albon,30,2,27.858,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Lance Stroll,31,2,27.974,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Max Verstappen,32,2,28.986,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Valtteri Bottas,32,2,28.188,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Sebastian Vettel,33,2,28.352,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Antonio Giovinazzi,33,2,27.693,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Carlos Sainz,34,2,28.772,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Daniil Kvyat,35,2,28.365,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Daniel Ricciardo,35,3,28.057,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Romain Grosjean,38,2,29.803,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,George Russell,39,3,28.692,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Lewis Hamilton,41,2,29.402,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Nico Hülkenberg,44,3,28.736,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,UK,Nicholas Latifi,46,3,29.049,70th Anniversary GP,2020-08-09,52.0786,-1.01694,dry
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Alexander Albon,17,1,21.663,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,George Russell,19,1,22.708,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Kimi Räikkönen,20,1,22.314,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Max Verstappen,21,1,21.532,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Pierre Gasly,21,1,22.241,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lando Norris,21,1,22.099,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Daniil Kvyat,21,1,23.036,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Antonio Giovinazzi,21,1,22.243,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Carlos Sainz,22,1,22.078,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lewis Hamilton,23,1,23.377,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Valtteri Bottas,23,1,22.31,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lance Stroll,27,1,22.351,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Kevin Magnussen,28,1,24.148,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Nicholas Latifi,28,1,22.322,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Sergio Pérez,29,1,22.641,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Charles Leclerc,29,1,22.274,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Sebastian Vettel,29,1,21.82,Spanish GP,2020-08-16,41.57,2.26111,wet
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Romain Grosjean,32,1,23.212,Spanish GP,2020-08-16,41.57,2.26111,wet
